 2.0130110e+07, 1.0000000e+00, 3.5770000e+01, 4.6644000e+04, 4.6644000e+04
 2.0130110e+07, 2.0000000e+00, 3.5200000e+01, 4.5700000e+04, 4.5700000e+04
 2.0130110e+07, 3.0000000e+00, 3.4740000e+01, 4.5389000e+04, 4.5389000e+04
 2.0130110e+07, 4.0000000e+00, 3.5000000e+01, 4.5640000e+04, 4.5640000e+04
 2.0130110e+07, 5.0000000e+00, 3.6000000e+01, 4.6669000e+04, 4.6669000e+04
 2.0130110e+07, 6.0000000e+00, 3.7130000e+01, 4.9380000e+04, 4.9380000e+04
 2.0130110e+07, 7.0000000e+00, 3.8830000e+01, 5.4019000e+04, 5.4019000e+04
 2.0130110e+07, 8.0000000e+00, 4.1690000e+01, 5.8919000e+04, 5.8919000e+04
 2.0130110e+07, 9.0000000e+00, 4.4070000e+01, 6.0258000e+04, 6.0258000e+04
 2.0130110e+07, 1.0000000e+01, 4.2700000e+01, 6.0073000e+04, 6.0073000e+04
 2.0130110e+07, 1.1000000e+01, 4.2080000e+01, 6.0124000e+04, 6.0124000e+04
 2.0130110e+07, 1.2000000e+01, 4.1720000e+01, 5.9999000e+04, 5.9999000e+04
 2.0130110e+07, 1.3000000e+01, 4.1800000e+01, 5.9714000e+04, 5.9714000e+04
 2.0130110e+07, 1.4000000e+01, 4.2410000e+01, 5.9510000e+04, 5.9510000e+04
 2.0130110e+07, 1.5000000e+01, 4.3610000e+01, 5.9619000e+04, 5.9619000e+04
 2.0130110e+07, 1.6000000e+01, 4.4020000e+01, 6.0297000e+04, 6.0297000e+04
 2.0130110e+07, 1.7000000e+01, 4.7440000e+01, 6.1048000e+04, 6.1048000e+04
 2.0130110e+07, 1.8000000e+01, 4.8800000e+01, 6.1407000e+04, 6.1407000e+04
 2.0130110e+07, 1.9000000e+01, 4.3220000e+01, 6.0574000e+04, 6.0574000e+04
 2.0130110e+07, 2.0000000e+01, 4.1560000e+01, 5.9298000e+04, 5.9298000e+04
 2.0130110e+07, 2.1000000e+01, 4.0290000e+01, 5.7434000e+04, 5.7434000e+04
 2.0130110e+07, 2.2000000e+01, 3.9650000e+01, 5.6051000e+04, 5.6051000e+04
 2.0130110e+07, 2.3000000e+01, 3.8900000e+01, 5.3540000e+04, 5.3540000e+04
 2.0130110e+07, 0.0000000e+00, 3.7440000e+01, 5.0631000e+04, 5.0631000e+04
 2.0130111e+07, 1.0000000e+00, 3.7100000e+01, 4.8693000e+04, 4.8693000e+04
 2.0130111e+07, 2.0000000e+00, 3.6330000e+01, 4.7660000e+04, 4.7660000e+04
 2.0130111e+07, 3.0000000e+00, 3.6050000e+01, 4.7314000e+04, 4.7314000e+04
 2.0130111e+07, 4.0000000e+00, 3.5570000e+01, 4.7557000e+04, 4.7557000e+04
 2.0130111e+07, 5.0000000e+00, 3.6340000e+01, 4.8540000e+04, 4.8540000e+04
 2.0130111e+07, 6.0000000e+00, 3.8130000e+01, 5.1645000e+04, 5.1645000e+04
 2.0130111e+07, 7.0000000e+00, 4.0290000e+01, 5.6300000e+04, 5.6300000e+04
 2.0130111e+07, 8.0000000e+00, 4.5680000e+01, 6.1223000e+04, 6.1223000e+04
 2.0130111e+07, 9.0000000e+00, 4.9750000e+01, 6.2058000e+04, 6.2058000e+04
 2.0130111e+07, 1.0000000e+01, 4.6300000e+01, 6.1782000e+04, 6.1782000e+04
 2.0130111e+07, 1.1000000e+01, 4.5580000e+01, 6.1855000e+04, 6.1855000e+04
 2.0130111e+07, 1.2000000e+01, 4.3600000e+01, 6.1535000e+04, 6.1535000e+04
 2.0130111e+07, 1.3000000e+01, 4.3430000e+01, 6.1035000e+04, 6.1035000e+04
 2.0130111e+07, 1.4000000e+01, 4.3040000e+01, 6.0348000e+04, 6.0348000e+04
 2.0130111e+07, 1.5000000e+01, 4.3720000e+01, 6.0152000e+04, 6.0152000e+04
 2.0130111e+07, 1.6000000e+01, 4.4150000e+01, 6.0960000e+04, 6.0960000e+04
 2.0130111e+07, 1.7000000e+01, 4.7640000e+01, 6.2056000e+04, 6.2056000e+04
 2.0130111e+07, 1.8000000e+01, 4.9170000e+01, 6.2358000e+04, 6.2358000e+04
 2.0130111e+07, 1.9000000e+01, 4.3780000e+01, 6.1256000e+04, 6.1256000e+04
 2.0130111e+07, 2.0000000e+01, 4.1820000e+01, 5.9624000e+04, 5.9624000e+04
 2.0130111e+07, 2.1000000e+01, 4.0120000e+01, 5.7559000e+04, 5.7559000e+04
 2.0130111e+07, 2.2000000e+01, 3.9580000e+01, 5.6089000e+04, 5.6089000e+04
 2.0130111e+07, 2.3000000e+01, 3.8850000e+01, 5.4011000e+04, 5.4011000e+04
